Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"In an automatically fired boiler, the steam pressure regulator controls the supply of fuel oil to the burners by responding to variations in the __________.",MEP,B,steam drum water level,steam header pressure,master fuel oil solenoid valve position,burner flame intensity,,,2
Vent condensers are usually an integral part of deaerating  feed heaters and serve to condense __________.,MEP,B,only steam vented from high pressure steam traps,steam vented from high pressure steam glands,the vapor entrained with the noncondensable gases,the gases liberated by the deaeration process,,,3
A boiler working pressure is 460 psig.  The safety valve lifts at 500 psig and blows down to 470 psig.  The blowdown is what percentage of the working pressure?,MEP,B,0.055,0.065,0.075,0.08,,,2
Too much excess air in a steaming boiler may be indicated by __________.,MEP,B,a white burner flame,a clear stack,white smoke,all of the above,,,4
Strainers are installed in boiler fuel oil service lines to __________.,MEP,B,collect water,remove solids,decrease viscosity,absorb contaminants,,,2
The concentration of total dissolved solids in the boiler water can increase as a result of __________.,MEP,B,frequent surface blows,dissolved oxygen deaeration,zero water hardness,insufficient blowdown,,,4
The greatest deterrent to heat transfer from the fireside to the waterside of a boiler is __________.,MEP,B,water film,water eddies,gas film,gas eddies,,,3
"For large, main propulsion turbines the most commonly used  turbine thrust bearing is the __________.",MEP,B,pivoted segmental shoe,overhung turbine wheel,self-aligning shell,self-oiling sleeve,,,1
The minimum feedwater inlet temperature to a boiler economizer is determined by the __________.,MEP,B,dew point temperature of the stack gas,superheater outlet temperature,surface area of the third stage heater,radiant heat transfer in the furnace,,,1
"In automated boiler operations, a dirty flame scanner will  most likely result in __________.",MEP,B,increased fuel oil consumption,securing fuel oil to the burner,loss of forced draft air,incomplete purge cycle,,,2
"The two-element feedwater regulator functions similarly to  the three-element feedwater regulator, but does not utilize __________.",MEP,B,steam flow measurement,feedwater flow measurement,water level,drum pressure,,,2
The purpose of the recirculating line between the turbine driven feed pump and the DC heater is to __________.,MEP,B,ensure a steady boiler water level at all loads,seal the labyrinth packing on the pump,ensure sufficient flow through the feed pump at low load,cool the vent condenser,,,3
"If a quantity of saturated steam consists of 90 percent steam and 10 percent moisture, the quality of the mixture is  __________.",MEP,B,0.1,0.8,0.9,1,,,3
"When too much excess air is supplied to an operating boiler, the __________.",MEP,B,heat loss will be reduced,heat loss will be excessive,flame will impinge on the burner cone,flame will be a deep red color,,,2
Which of the listed types of strainers are installed between the fuel oil heater and the burner manifold?,MEP,B,Duplex,Magnetic,Simplex,Self-cleaning,,,1
Dissolved and suspended solids in boiler water are kept at  minimum levels by __________.,MEP,B,using only volatile chemicals,frequently blowing down the boiler,treating the boiler water with phosphates,the introduction of oxygen scavenging chemicals,,,2
Which of the listed devices may trip due to total flame failure in both boilers of an automated plant?,MEP,B,Individual burner solenoids,Main fuel header solenoids,Main turbine throttle valve,All of the above,,,4
The astern element of a main propulsion turbine is  usually __________.,MEP,B,"multiple entry, helical flow","single entry, double flow",impulse staged,reaction staged,,,3
"Bi-color water level indicators, connected directly to the  boiler drum, operate on the principle of __________.",MEP,B,different refractive properties of steam and water,special insoluble indicating fluids,different chemical properties of steam and water,different densities which result from the comparison of the varying steam pressure in the drum,,,1
The difference between the temperature of the condensate discharge and the temperature corresponding to the vacuum being maintained at the exhaust inlet to the main condenser is defined as __________.,MEP,B,main circulator loss,condensate depression,condensate recession,absolute condenser temperature,,,2
"If the bellows in a thermo-hydraulic feedwater control valve ruptures, the boiler water level will __________.",MEP,B,increase only,decrease only,increase initially and then decrease,decrease initially and then increase,,,2
Feedwater heaters are used aboard steam vessels to reduce thermal shock to the boiler and to __________.,MEP,B,increase plant mechanical efficiency,act as a heat sink for turbine bleed steam,improve thermal efficiency,reduce back pressure in the auxiliary exhaust line,,,3
"As the percentage of CO2 in the stack gas decreases, you can assume that __________.",MEP,B,the fuel to air ratio is increasing,fuel is being burned with increasing economy,you are approaching secondary combustion,excess air is increasing,,,4
The valve located between the fuel oil header and the burner valve is known as the __________.,MEP,B,root valve,return valve,header valve,register valve,,,1
"The end product of reactions occurring when boiler water is chemically treated, remain in the boiler and increase the need for __________.",MEP,B,acid cleaning,makeup feed,boiler blowdown,waterside corrosion treatment,,,3
Why is superheated steam used in the main propulsion turbines instead of saturated steam?,MEP,B,Less specific energy available per pound of steam.,Greater heat energy available per pound of steam.,Higher pressure available than saturated steam.,Lower required specific volume than saturated steam.,,,2
Reduction gear bearing bridge gage readings should be taken after __________.,MEP,B,rotating the journal to the point of minimum oil clearance,all bearing caps and all bearing halves are removed,rotating the bearing shell so that the point of maximum bearing wear is directly at the bottom,All of the above are correct.,,,3
The purpose of the mica used in a boiler water gage glass assembly is to prevent __________.,MEP,B,overheating of the glass,light refraction in the glass,etching of the glass,leakage from the glass,,,3
"When the flame scanner senses flame failure during boiler operation, which of the listed events will occur FIRST?",MEP,B,The fuel oil service pump is stopped.,The automatic purge cycle commences.,The fuel oil solenoid valve is de-energized.,The 'trial for ignition' period commences.,,,3
Improper boiler feedwater deaeration could be directly linked to __________.,MEP,B,operating with excessive condensate depression,fluctuating deaerating feed tank level as a result of taking on makeup feed too rapidly,fluctuating condensate pressure due to not maintaining proper hotwell level,all of the above,,,4
"In a closed feedwater system, the greatest deaeration of condensate occurs in the __________.",MEP,B,DC heater,atmospheric drain tank,air ejector condenser,vent condenser,,,1
Most marine boilers are designed to produce __________.,MEP,B,superheated steam only,saturated and superheated steam,saturated steam only,superheated and supercritical steam,,,2
