Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"When an additional load is applied to a diesel engine which is using an air bladder clutch unit that is inadequately inflated, you can expect __________.",Motor,B,chipped reduction gear teeth,overheating because of slipping shoes,pneumatic seizure,excessive wear on the thrust bearings,,,2
A diesel engine is equipped with an isochronous hydraulic governor.  A decrease in load will cause the engine speed to __________.,Motor,B,decrease only,increase only,decrease slightly then returned to original speed,increase slightly then returned to original speed,,,4
The reversing cams of some four-stroke/cycle diesel engines are brought into position by __________.,Motor,B,sliding the camshaft along its axis,rotating the cam 180°,rotating the cam followers 180°,moving the idler sprockets in the drive chain,,,1
Which of the following statements describes a fuel injection pump marked 'timed for port closing'?,Motor,B,Injection has a constant beginning and variable ending.,The pump stroke determines the amount of fuel injected.,Fuel is metered by the pump's delivery valve.,Timing reference marks should be changed.,,,1
Internal combustion engines are to be fitted with governors to prevent the engines from exceeding the rated speed by more than __________.,Motor,B,10 percent,15 percent,20 percent,25 percent,,,2
Slippage of an air operated friction clutch can result from __________.,Motor,B,an overloaded engine,prolonged slow speed operation,weak disc springs,newly installed friction blocks,,,1
Misalignment of the drive shaft and propeller shaft flanges can be detected by using a dial indicator or __________.,Motor,B,inside micrometer,feeler gage,adjustable trammel,sighting device,,,2
The temperature at which an adjustable bellows type thermostatic valve operates is determined by __________.,Motor,B,changing the position of the actuating bulb,replacing the bellows with a heavier spring,varying air loading pressure to the bellows,changing the spring compression opposing the bellows,,,4
"In addition to the normal governor, each main engine having a maximum continuous output of 300 hp and over, which can be declutched or which drives a controllable pitch propeller,  __________.",Motor,B,is not required to have any additional overspeed protection provided a hydraulic governor is used,"and is a direct reversible engine, is required to have an  overspeed trip set to secure the fuel to the engine when its rated speed is exceeded by more than 15 percent",is to be fitted with a separate overspeed device so adjusted that the speed cannot exceed the maximum rated speed by more than 20 percent,will not require any additional overspeed protection provided a mechanical type governor is used,,,3
"Where one or more diesel driven AC generators are operating in parallel, reducing the value of the speed droop to 'zero' on one unit will allow that unit to __________.",Motor,B,gradually reduce its speed as load is applied,change load without changing speed,automatically divide and balance the loads,effectively anticipate the amount of fuel necessary to bring the engine up to the proper output to accept the increased  load,,,2
"What is the crank angle between any two crank throws in the firing order of a four-stroke/cycle, in line, eight cylinder diesel engine?",Motor,B,45°,60°,90°,100°,,,3
Increasing the load on an engine using a double-helix type  injection pump varies the effective stroke of the pump to start __________.,Motor,B,earlier and end later,later and end earlier,and end later,and end earlier,,,1
Effective hydraulic coupling operation depends upon a certain amount of __________.,Motor,B,slip,mechanical friction,fluid overheating,torsional vibration,,,1
"If the cooling water temperature and the lube oil temperature in a diesel engine are too high, the cause can  be __________.",Motor,B,a dirty lube oil strainer,internal water leaks,an oil suction line restriction,excessive wear of the cooling water pump,,,4
"Most large, low-speed, main propulsion diesel engines use duplex lube oil strainer to __________.",Motor,B,decrease the time required between cleanings,remove all large and small foreign objects,ensure a positive flow of oil at all times,ensure that all lube oil has been treated twice,,,3
"While inspecting the main bearings on a diesel engine you find impregnated dirt and scratches in the bearing surface. You would, therefore, suspect that __________.",Motor,B,the bearing had been overheated,water was present in the oil,the lube oil was not being properly filtered,the maximum allowable bearing pressure had been exceeded,,,3
The gage glass on a coil-type auxiliary boiler is connected to the __________.,Motor,B,heating coil inlet and outlet,surge chamber,accumulator,water softener,,,3
"The linear motion of a diesel engine piston is converted into the rotary motion required to drive gears, propeller shafts, and generators by the __________.",Motor,B,flywheel,crankshaft,journal bearings,camshaft,,,2
"The port-and-helix metering pumps, used in diesel fuel injection systems, are usually designed to produce a constant beginning and a variable ending of fuel injection. These pumps are usually __________.",Motor,B,timed for port opening,timed for port closing,controlled by cam stroke,controlled by plunger stroke,,,2
Where would a coarse screen wire-mesh strainer normally be found on a diesel engine lubrication system?,Motor,B,pump discharge line,gravity tank inlet line,filter bypass return line,pump suction line,,,4
High diesel engine cooling water temperatures can be caused by __________.,Motor,B,a worn water pump,not enough coolant,air in the cooling system,all of the above,,,4
"Which of the listed problems would be indicated by an accumulation of water in one cylinder, in addition to the crankcase of an idle diesel engine?",Motor,B,Excessive condensation in that cylinder.,Water in the fuel system.,Cracked cylinder liner.,Leaking lube oil cooler.,,,3
One advantage of electromagnetic slip couplings is  __________.,Motor,B,torsional vibrations are reduced,torque increases with a decrease in excitation current,the coupling rapidly responds to sudden changes of load,excitation and induction power losses appear as a change in torque instead of rotational speed between the primary and  secondary elements,,,1
"If a hydraulic governor has been refilled with oil, the engine should be operated until it reaches normal temperature, then the air should be purged, and the __________.",Motor,B,rack position should be adjusted,compensating needle valve should be opened fully,compensating needle valve should be adjusted to stabilize operation,speed limiting device should be adjusted,,,3
The rotary motion of a diesel engine crankshaft is obtained from the up and down motion of the piston via the __________.,Motor,B,camshaft,reduction gears,rocker arm,connecting or piston rod,,,4
