Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"A wire is being used as a replacement having twice the length and one-half the cross-sectional area of the original wire.  The resistance of this new wire, when compared to that of the original wire, is __________.",Electrical,B,four times as great,twice as much,the same as the original resistance,one-half of the original resistance,,,1
Chattering of the collector ring brushes on a generator may be remedied by __________.,Electrical,B,lubricating brush holders,reinsulating the brushes,cleaning the collector rings,increasing length of pigtail,,,3
"When the current flow in a power transmission line is halved, the power loss __________.",Electrical,B,is halved,is doubled,is divided by four,remains the same,,,3
An alternator operating in parallel begins to vibrate severely and eventually trips out on the reverse power relay.  The cause of the vibration was a result of  __________.,Electrical,B,the dropping of load by that alternator,overspeeding of the vibrating alternator,the alternator was operating out of synchronism,flashover at the alternator collector rings,,,3
An AC circuit has a capacitive reactance of 30 ohms in addition to an inductive reactance of 40 ohms connected in series.  What is the reactance of the circuit?,Electrical,B,8.37 ohms,10.00  ohms,50.00  ohms,70.00  ohms,,,2
"Severe vibration, accompanied by flashover at the collector rings of an alternator operating in parallel, is a symptom  of __________.",Electrical,B,reverse current motorization,loss of synchronism,destructive overspeeding,reversed polarity,,,2
"A common-emitter circuit has an input voltage of 0.1 volt,  an output voltage of 2.0 volts, an input current of 0.5 milliamps, and an output current of 10 milliamps.  What is  the power gain?",Electrical,B,20,40,400,4000,,,3
An open occurring within the field rheostat of an AC generator can be detected by short circuiting its terminals and observing a __________.,Electrical,B,negative deflection of the wattmeter pointer,positive deflection of the wattmeter pointer,buildup of alternator voltage,"low, but constant alternator voltage",,,3
"A four pole turbogenerator is used in conjunction with a 160 pole propulsion motor.  If the generator is turning at  3,200 RPM, what is the current speed of the propeller?",Electrical,B,40 RPM,60 RPM,80 RPM,100 RPM,,,3
"If three AC generators are operating in parallel, and one of them were to ""pull out"" of synchronism with the other two generators, the __________.",Electrical,B,normally operating AC generators will vibrate severely,AC generator pulling out of synchronism will vibrate severely,normally operating AC generators will overspeed and unload,AC generator pulling out of synchronism will become motorized,,,2
"If the excitation of an alternator operating in parallel is decreased below normal, its __________.",Electrical,B,power factor will change in the lagging direction,power factor will change in the leading direction,ampere load will be greatly increased,kilowatt load will be greatly decreased,,,2
Motorization of an alternator is undesirable because __________.,Electrical,B,the alternator will be damaged,it puts an additional load on the bus,high voltage pulses are induced in the bus,all of the above,,,2
Which of the following problems will occur if the circuit breaker of the incoming alternator is closed and it is 180° out of phase with the loaded alternator when paralleling?,Electrical,B,The rotor of the loaded alternator will hunt.,Severe cross currents will occur which could cause damage.,The rotor of the incoming alternator will stop.,Both alternators will parallel 180° out of phase.,,,2
Voltage failure of an AC generator may be caused by __________.,Electrical,B,failure of the exciter generator,a tripped bus circuit breaker,high mica segments on the stator bus bar,excessive prime mover speed,,,1
A loss of field excitation to an AC generator while operating in parallel will cause it to __________.,Electrical,B,absorb more and more load due to decreased armature reaction,lose its load due to the inherent speed droop built into the governor,smoke and overload due to field flashover as residual field flux changes polarity,"lose its load, begin to motorize, trip out on reverse power relay, and possibly overspeed",,,4
An AC generator operating in parallel loses its excitation without tripping the circuit breaker.  This will __________.,Electrical,B,not affect the faulty generator due to the compensation of  the other generators,cause the slip rings to melt,cause a low voltage differential to develop between the armature and the bus,cause high currents to be induced in the field windings,,,4
Which of the following statements is true concerning the operation of two alternators in parallel?,Electrical,B,The cycles per second of each alternator are the same.,Both alternator governors must be set with the same amount  of speed droop.,The number of field poles must be the same on each  alternator.,The load must always be divided equally between alternators.,,,1
"An alternator switchboard has a synchroscope and synchronizing lamps.  If the synchroscope is broken, which  of the steps listed is the most essential before an alternator can be paralleled with the bus?",Electrical,B,The breaker should be closed when one synchronizing lamp is dark and the other is bright.,The breaker should be closed when both synchronizing lamps  are bright.,The frequency meter should be used to determine that the incoming alternator frequency is slightly higher than the bus.,A portable phase sequence indicator must be used to verify  the information from the lamps.,,,3
Hysteresis in a direct current generator is indicated by __________.,Electrical,B,arcing at the brushes,pulsating terminal current,heating of the armature core,hunting and over control,,,3
Etched or burned bands on the contact faces of the brushes  in a direct current generator can be caused by __________.,Electrical,B,high mica segments,copper drag on the commutator,brushes improperly positioned,copper embedded in the brushes,,,3
"If only one brush on a commutator is sparking excessively,  you should look for __________.",Electrical,B,a high commutator bar,copper imbedded in the brush,a loose commutator bar,flux in the commutating zone,,,2
Sparking at the brushes of a DC propulsion motor can be the result of __________.,Electrical,B,improper brush pressure,improper brush seating,reversed interpole polarity,all of the above,,,4
"When using a megohmmeter to determine which shunt field coil is grounded in a DC machine, you must __________.",Electrical,B,insulate the field frame from the ship's hull,disconnect each shunt field coil before testing,use a motor driven high capacity megohmmeter,remove all main line lead connections before testing,,,2
