Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
The primary function of an automatic sprinkler system is to __________.,Naval,B,instantaneously extinguish the fire which triggered it,limit the spread of the fire and control the amount of heat produced,protect people in the areas which have had sprinkler heads  installed,alert the crew to the fire,,,2
The best information on the nature and extent of damage on a MODU is obtained from __________.,Naval,B,alarms and monitoring devices,the toolpusher,personnel at the scene of the damage,person-in-charge of the affected spaces,,,3
"In all but the most severe cases, bleeding from a wound should be controlled by __________.",Naval,B,applying direct pressure,submerging the wound in lukewarm water,cooling the wound with ice,applying a tourniquet,,,1
Which of the following fire extinguishing agents has the greatest capacity for heat absorption?,Naval,B,Water fog,Dry chemical,Chemical foam,Carbon dioxide,,,1
Initial stability refers to the vessel's stability __________.,Naval,B,at small angles of inclination,when loaded with minimum deck load,when at transit draft,when GZ is zero,,,1
"The term ""arrival ballast"" refers to __________.",Naval,B,brackish water ballast,dirty ballast,clean ballast,any form of sea water ballast,,,3
The volume of a floating MODU above the waterline that can  be made watertight is its __________.,Naval,B,displacement volume,reserve buoyancy,gross tonnage,net tonnage,,,2
Damage stability of a MODU is the stability __________.,Naval,B,which exists when the wind speed is less than 50 knots,before collision,after flooding,at survival draft,,,3
Good housekeeping on a vessel prevents fires by __________.,Naval,B,allowing better access in an emergency,eliminating potential fuel sources,eliminating trip hazards,improving personnel qualifications,,,2
Overhauling a fire in the living quarters on a vessel must  include __________.,Naval,B,opening dead spaces to check for fire or lingering  sources of heat,evacuation of the vessel,immediately sounding the 'all clear' signal,operation of the emergency generator,,,1
Which of the following must be carried out in order to launch and inflate an inflatable liferaft?,Naval,B,"Pull on the hydrostatic release, pull on the sea painter.","Push on the hydrostatic release, pull on the sea painter.","Push on the hydrostatic release, push on the sea painter.","Pull on the hydrostatic release, push on the sea painter.",,,2
"According to 46 CFR Part 108, when fire pumps are used for purposes other than firefighting service, each pipe connection to the other service (except for branch lines used for deck washing) must have a __________.",Naval,B,check valve installed in the line,shut off valve at a manifold near the pump,quick disconnect union within ten feet of the pump,regulator in the line set at 125 psi,,,2
Bleeding from a vein may ordinarily be controlled by __________.,Naval,B,applying direct pressure to the wound,heavy application of a disinfectant,pouring ice water directly onto the wound,pinching the wound closed,,,1
A definite advantage in the use of water as a fire  extinguishing agent is its ability to __________.,Naval,B,alternate expansion and contraction as water in liquid state becomes vapor,absorb smoke and gases as water is converted from liquid to vapor,rapidly contract as water is converted from a liquid to a  vapor,vaporize and rapidly expand as water absorbs heat,,,4
Which of the listed initials is used to represent the indicator of initial stability?,Naval,B,GM,KG,KM,GZ,,,1
Which of the documents listed will describe lifesaving  equipment located aboard your vessel?,Naval,B,"Muster List (""Station Bill"")",Certificate of Inspection,Forecastle card,Clearance papers,,,2
The maximum draft to which a mobile offshore drilling unit  may be safely loaded is called __________.,Naval,B,mean draft,calculated draft,deep draft,load line draft,,,4
The stability existing after the unintentional flooding of a compartment on a MODU is called __________.,Naval,B,intact stability,initial stability,immersion stability,damage stability,,,4
"Immediately after extinguishing a fire with CO2, it is advisable to __________.",Naval,B,use all CO2 available to cool the surrounding area,standby with water or other agents,thoroughly ventilate the space of CO2,jettison all burning materials,,,2
Which of the following must be carried out in order to manually launch an inflatable liferaft not designed for float-free operation?,Naval,B,It will be easily launched by simply breaking the weak link.,Depress the hydrostatic release button.,It is easily launched by cutting the container securing straps.,It is only necessary to attach the weak link to the vessel.,,,2
A fire main system must have enough fire hydrants for each  accessible space to be reached with __________.,Naval,B,a low velocity spray applicator,a water spray or solid stream,at least two spray patterns of water,at least 25 psi delivered pressure,,,3
The preferred method of controlling external bleeding is by __________.,Naval,B,applying direct pressure on the wound,elevating the wounded area,applying pressure on a pressure point,applying a tourniquet above the wound,,,1
"When compared to other fire extinguishing agents, water fog __________.",Naval,B,has the greatest ability to produce foam,has the greatest cooling ability,will completely remove toxic fumes from the air,will completely remove combustible vapors from the air,,,2
The quality of initial stability is indicated by __________.,Naval,B,GM,KM,Deck load,Maximum allowed KG,,,1
Each fire hydrant is required to have at least one spanner  wrench and at least one __________.,Naval,B,hose rack or reel,all-purpose nozzle,foam applicator,pick ax,,,1
Forces within a mobile offshore drilling unit have caused a difference between the starboard and port drafts.  This difference is __________.,Naval,B,list,heel,trim,flotation,,,1
"With damaged floating vessels, the most important consideration is the preservation of __________.",Naval,B,bilge pumping capacity,reserve buoyancy,level attitude,instability,,,2
You have found a person laying prone and not breathing.  An electric wire is touching the victim.  Which of the actions listed is the FIRST thing you should do?,Naval,B,Shut off the power or remove the wire from the person.,Immediately begin artificial respiration.,Immediately begin cardiac massage.,Leave the accident scene and summon medical assistance.,,,1
