Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
The only portable electrical equipment permitted in a compartment which is not gas free is a lamp that is __________.,Naval,B,battery fed,self-contained,approved explosion proof,All of the above,,,4
The fixed CO2 fire extinguishing system has been activated  to extinguish a large engine room bilge fire.  When is the  best time to vent the combustible products from the engine room?,Naval,B,Immediately after the fire is extinguished.,One half-hour after the fire is extinguished.,After the metal surfaces have cooled down.,Before any personnel in fireman outfits reenter the engine room.,,,3
A characteristic of most petroleum vapors is that they are  __________.,Naval,B,lighter than air,not explosive at low temperatures,heavier than air,inert in stable air,,,3
"If more than one liferaft is manned after the vessel has sunk, __________.",Naval,B,each raft should go in a different direction in search of land,the possibility of a search aircraft finding you is increased by spreading out,reduce the number of rafts by getting as many people as possible into as few rafts as possible,tie each of the rafts together and try to stay in a single  group,,,4
"Wooden shoring, with a cross-sectional dimension of 4"" X 4"" (10.2 cm X 10.2 cm) should not be longer than __________.",Naval,B,8 feet (2.43 m),10 feet (3.048 m),16 feet (4.87 m),20 feet (6.09 m),,,2
Which of the petroleum products listed has a flash point below 150°F (65.5°C)?,Naval,B,Lubricating oils,Road oils,Asphalt,Light fuel oils,,,4
The oil transfer procedures required onboard vessels with a capacity of 250 or more barrels (39.7 cubic meters or more) of oil must contain __________.,Naval,B,a line diagram of the vessel's oil transfer piping,procedures for fighting oil fires,procedures for cleaning up oil spills,All of the above,,,1
You have just extinguished an oil fire on the floor plates of the engine room with a 15 pound (6.8 kg) CO2 extinguisher. Which of the dangers listed should be prepared for next?,Naval,B,Complete lack of oxygen in the engine room.,Chemical reaction of the CO2 and oil forming carbonic acid.,Sudden stoppage of the main engine.,Rekindling of the fire.,,,4
"A crewmember has a small, gaping laceration of the arm that is not bleeding excessively.  What can be done as an alternative to suturing to close the wound?",Naval,B,Apply a copression bandage.,Use temporary stitches of sail twin.,Wrap a tight bandage around the wound.,"Apply butterfly strips, then a sterile dressing.",,,4
Which dangerous condition should be kept in mind after using a 15 pound CO2 fire extinguisher on a small oil fire on the engine room floor plates?,Naval,B,Possible suffocation from the CO2 gas.,Forgetting to secure the engine room ventilation system.,CO2 gas being drawn into nearby engine or air compressor intakes.,Rekindling of the fire.,,,4
Petroleum vapors are heavier than air and __________.,Naval,B,will normally dissipate rapidly,will always form explosive vapors below 32°F ambient,may collect in ship's bilges,are of no concern if the wind is blowing,,,3
"When a ship is abandoned and there are several liferafts in the water, one of the FIRST things to be done is __________.",Naval,B,separate the rafts as much as possible to increase chances  of detection,transfer all supplies to one raft,transfer all the injured to one raft,secure the rafts together to keep them from drifting apart,,,4
"An extinguishing agent which effectively cools, dilutes combustible vapors,removes oxygen, and provides a heat and smoke screen is __________.",Naval,B,Halon 1301,dry chemical,water fog,carbon dioxide,,,3
"When approaching a fire from winward, you should shield firefighters from the fire by using __________.",Naval,B,low-velocity fog,high-velocity fog,a straight stream of water,foam spray,,,1
The best method of extinguishing a class A fire is to  __________.,Naval,B,remove oxygen from the area,smother the fire with foam,smother the fire with CO2,cool the substance below its igition temperature,,,4
Which portable fire extinguiser is normally recharged in a shore facilty?,Naval,B,Dry chemical (cartidge-operated),Water (cartidge-operated),Water (pump tank),Carbon dioxide,,,4
Which extinguishing agent is the best for use on electrical fires?,Naval,B,Foam,CO2,Dry Chemical,Water fog,,,2
"During annual inspection, each nonmetallic oil transfer hose must not burst, bulge, leak, or abnormally distort under a  static liquid pressure of at least __________.",Naval,B,100 pounds,the pressure of the relief valve setting,the pressure applied by the shoreside pump,1 1/2 times the maximum allowable working pressure,,,4
The most effective way of applying carbon dioxide from a portable extinguisher to a fire is by __________.,Naval,B,forming a cloud cover over the flames,discharging the carbon dioxide into the heat of the flames,directing the gas at the base of the flame in a slow sweeping motion,bouncing the discharge off an adjacent bulkhead just above the burning service,,,3
Which of the listed fire extinguishing agent combinations is the best for simultaneous use on a large oil fire?,Naval,B,A solid stream of water in conjunction with CO2.,Precool with water fog before applying foam.,CO2 applied in conjunction with foam.,CO2 applied in conjunction with dry chemical.,,,2
The rate of expansion of heated fuel oil is __________.,Naval,B,approximately 1% for each 25°F (13.9°C) temperature rise,calculated in British Thermal Units,measured by weight,also called absolute viscosity,,,1
You have abandoned ship in tropical waters.  Which of the following procedures should be used during a prolonged period in a liferaft?,Naval,B,Wet clothes during the day to decrease perspiration.,Get plenty of rest.,Keep the entrance curtains open.,All of the above.,,,4
It is necessary to cool the bulkheads and decks surrounding a compartment where there is a fire in order to __________.,Naval,B,cool the metal below its ignition temperature,form a dense coating of smothering steam,prevent oxygen from reaching the flames,prevent the fire from spreading by the conduction of heat,,,4
Where should muster lists be posted?,Naval,B,In crew's accommodation spaces,On the navigating bridge,In the engine room,All of the above,,,4
"In the fire main system, quick cleaning strainers are located at the __________.",Naval,B,pump suctions,pump discharge,fire hydrants,hose nozzle,,,3
"On a tanker, the most likely location for a liquid cargo fire to occur would be __________.",Naval,B,in the midships house,at the main deck manifold,at the vent header,in the pumproom,,,4
Records of tests and inspections of all fire extinguishing  systems onboard a cargo vessel shall be kept onboard __________.,Naval,B,for 1 year,for 2 years,until the next Coast Guard inspection,for the period of validity of the vessel's current  Certificate of Inspection,,,4
