Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Deck rails on passenger decks of vessels engaged in a ferry or excursion type operation shall be at least __________.,General,B,30 inches high,36 inches high,39 1/2 inches high,42 inches high,,,4
Each vessel designed to carry more than 49 passengers must  have __________.,General,B,a continuous longitudinal watertight bulkhead,a collision bulkhead,at least one watertight bulkhead to prevent fire advancement for 2 hours,a minumum of four watertight bulkheads,,,2
A squealing sound generated by an operating reciprocating air compressor would indicate __________.,General,B,loose drive belts,badly leaking valves,compressor interstage leakage,tight drive belts,,,1
"When shifting suction from one fresh water tank to another, if the fresh water pump loses suction you should___________.",General,B,loosen the mechanical seal,vent the pump casing,check the discharge strainers,all of the above,,,2
Indicated high salinity of the distillate discharged from a flash-type distilling plant will be a result of __________.,General,B,maintaining the proper distilling plant heat balance,carrying the brine level below normal,leaks in the demister baffles,venting of the saltwater heater drain pump,,,3
Allowances may be made for the expansion and contraction in piping by the use of expansion joints or __________.,General,B,unions,retractable flanges,union bulkhead fittings,bends or loops in the line,,,4
"For any given volume of compressed air produced by a multistage air compressor, interstage cooling will __________.",General,B,increase the power required for compression,decrease the power required for compression,allow isothermal compression of the air charge,allow the compressed air volume to remain constant,,,2
The zinc plates are located in the __________.,General,B,saltwater side of the condenser,refrigerant side of the condenser,evaporator coils,suction strainer,,,1
"Solid contaminants are prevented from entering the main lube oil system by way of the main engine sump,  through the use of __________.",General,B,fine mesh screening placed around the pump suction line in  the sump,baffles installed without limber or lightening holes to trap the particles,a suction inlet located approximately 10 inches (254 mm) above the sump bottom,a 10 inch (254 mm) dome installed just below the suction inlet and provided with a pipe-opening within one inch of the dome,,,3
"When the steering wheel is turned, oil is directed to the steering gear rams by __________.",General,B,modulating the oil flow with the six-way valve,moving the automatic pressure differential valve,moving the receiving telemotor which regulates the two-way  valve,varying the eccentricity of a floating ring or angle of a tilting box,,,4
Penetrations and openings in watertight bulkheads in a vessel of less than 100 gross tons must __________.,General,B,only be placed in transverse watertight bulkheads that extend to the bulwark deck,be provided with non-packed slip joints for expansion to permit passage of piping or electric cable,incorporate approved sluice valves,be kept as high and as far inboard as practicable,,,4
Operating a reciprocating air compressor without an air filter will cause __________.,General,B,carbon deposits on valves and pistons,excessive wear on valves and cylinder liners,a clogged air intake,excessive compressor discharge pressure,,,2
"Which of the flange types listed identifies the construction of a pipe joint where a flange is slipped over a length of  pipe, the pipe end is heated, then setup (flanged) in a special machine, and then the end of the pipe is machined to form the actual face of the joint?",General,B,Raised face flange,Socket joint,Walseal joint,Lap joint (van stone) flange,,,4
Which of the following statements is correct concerning antifriction bearings installed on pumps?,General,B,The inner race should be free to turn on the shaft.,The outer race should be free to turn in its housing.,Alignment is not a critical factor in their installation.,They are usually pressed onto their shafts.,,,4
A water regulating valve controls the refrigeration condenser cooling water flow in response to condenser __________.,General,B,cooling water outlet temperature,liquid refrigerant outlet temperature,liquid refrigerant outlet pressure,refrigerant vapor inlet pressure,,,4
Which of the screwdrivers listed has a tip surrounded by parallel fluted ridges resembling the ridges of a splined socket wrench?,General,B,Phillips,Standard,Torx,Reed and Prince,,,3
Proper internal lubrication of a hydraulic anchor windlass  left idle for extended periods can be accomplished by __________.,General,B,performing a check run on the unit at regular intervals,testing the hydraulic fluid for proper pH,checking the reservoir for proper level,cleaning strainers at regular intervals,,,1
"If the flow rate to a linear actuator is reduced by half of the original amount, the __________.",General,B,pump discharge pressure will be reduced by a proportional amount,speed of the actuator will be reduced,speed of the actuator will be increased,the actuator will move erratically,,,2
Irregular feeding or surging of the feedwater supply to a flash evaporator may be attributed to  __________.,General,B,erratic water flow through the air eductor,a clogged vent line from the air eductor condenser,excessive pressure in the seawater feed heater,a dirty strainer in the saltwater feed pump suction line,,,4
Operating a reciprocating air compressor without an air intake filter can result in a/an __________.,General,B,immediate piston damage,immediate clogging of the intake,possible explosion in the compressor,deposit of carbon on the valves,,,3
Machinery with ball bearings designed to be filled with grease should have the relief plug temporarily removed while grease is being added.  This plug should remain out until the machinery has been operated and sufficiently warmed up  to ensure that __________.,General,B,a path of expansion is provided for the grease,all air pockets are vented from the grease,dirt and grit are flushed from the bearing housing,the grease is properly distributed within the bearing,,,1
