Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Changing rescuers while carrying out artificial respiration should be done __________.,Safety,B,without losing the rhythm of respiration,only with the help of two other people,by not stopping the respiration for more than 5 minutes,at ten minute intervals,,,1
Which of the listed types of fires should be extinguished with a straight stream of water?,Safety,B,Bilge,Mattress,Galley range,Switchboard,,,2
Pitching is angular motion of the vessel about which axis?,Safety,B,Longitudinal,Transverse,Vertical,Centerline,,,2
A segregated ballast system is a system where __________.,Safety,B,all ballast is processed through the oily water separator,ballast is taken on and discharged through a separate main  deck riser,ballast and cargo tanks are separated by cofferdams,"all ballast lines, tanks, and pumps are independent of those used for oil",,,4
"When the height of the metacenter has the same value as the height of the center of gravity, the metacentric height is  equal to __________.",Safety,B,height of the metacenter,height of the center of gravity,same as half the height of the metacenter,zero,,,4
"If a liferaft should capsize, __________.",Safety,B,climb onto the bottom,swim away from the raft,right the raft using the righting straps,inflate the righting bag,,,3
When is it required for a dry chemical fire extinguisher to be recharged?,Safety,B,After each use,When the air temperature exceeds 90°F,Every six months,Every 12 months,,,1
"You are transferring fuel from a supply vessel to your MODU. If you close off one tank in the line of tanks being filled, the flow rate to the other open tanks on the same line will __________.",Safety,B,increase,decrease,stop,stabilize,,,1
"What information must be entered on the MODU Muster List (""Station Bill"")?",Safety,B,Names of all crew members.,Use and application of special equipment.,Listing of approved emergency equipment.,Duties and station of each person during emergencies.,,,4
The most essential element in the administration of CPR is  __________.,Safety,B,to have the proper equipment for the process,the speed of treatment,the administration of oxygen,the treatment for traumatic shock,,,2
A solid stream of water might be useful in fighting a burning oil fire on deck when it is used __________.,Safety,B,to wash burning oil over the side,to provide cooling for the fire fighters,in conjunction with chemical foam,to cool the main deck,,,1
Yawing is the angular motion of the vessel about what axis?,Safety,B,Longitudinal,Transverse,Vertical,Centerline,,,3
"The term ""segregated ballast"" is defined in the Pollution Prevention Regulations (33 CFR) as ballast water introduced into a/an __________.",Safety,B,tank that is completely separated from the cargo oil and fuel oil systems,fuel settling tank for segregation from lighter fluids,oily water separator for segregation,isolated tank for analysis because of its noxious properties,,,1
"For a floating MODU, the center of buoyancy and the metacenter are in the line of action of the buoyant force __________.",Safety,B,only when there is positive stability,only when there is negative stability,only when there is neutral stability,at all times,,,4
You should deploy the sea anchor from a liferaft to __________.,Safety,B,keep the liferaft from capsizing,navigate against the current,keep personnel from getting seasick,stay in the general location,,,4
"In addition to weighing the cartridge, what other routine maintenance is required for a cartridge-operated dry chemical extinguisher?",Safety,B,Weigh the powder in the canister.,Discharge small amount to see that it works.,Check the hose and nozzle for clogs.,Check the external pressure gage.,,,3
"If you observe any situation which presents a safety or pollution hazard during fuel transfer operations on a MODU, which of the listed actions should be taken first?",Safety,B,Wait for the person-in-charge to act.,Notify the ballast control operator.,Shutdown the transfer operations.,Sound the fire alarm.,,,3
The signal for fire alarm on a MODU must be indicated __________.,Safety,B,at each alarm bell,at each alarm actuator,near all exits,"on the Muster List (""Station Bill"")",,,4
"Before CPR is started on the victim, you should __________.",Safety,B,establish an open airway,treat any bleeding wounds,insure the victim is conscious,make the victim comfortable,,,1
"When entering a burning compartment and equipped with a fire hose and an all-purpose nozzle, you should first direct __________.",Safety,B,a straight stream into the center of the space,the high velocity fog into the center of the space,the high velocity fog at the overhead to absorb heat,the high velocity fog at the deck to cool it for entry,,,3
Angular motion about the longitudinal axis of a vessel is known as __________.,Safety,B,pitch,surge,sway,roll,,,4
Safety is dependent on orderliness and cleanliness.  Order  may be maintained by __________.,Safety,B,storing all items in an assigned place,storing all items in a common storage container except those ready-for-sea,tagging all items according to their age and then storing them together,disposing of worn-out items,,,1
"Immediately after abandoning a vessel, lookouts should be posted aboard liferafts to look for __________.",Safety,B,survivors in the water,food and water,land,bad weather,,,1
Recharging a previously used cartridge-operated dry chemical fire extinguisher is accomplished by __________.,Safety,B,authorized fire equipment servicing personnel only,replacing the propellant cartridge and refilling it with powder,puncturing the cartridge seal after installation,recharging the cartridge and refilling it with powder,,,2
The free surface effects of a partially full tank in a floating MODU decrease with the __________.,Safety,B,surface area of the tank,displacement volume,draft of the MODU,height of the tank above the keel,,,2
A load line for a MODU is assigned by the __________.,Safety,B,Minerals Management Service,Department of Energy,Corps of Engineers,a recognized classification society approved by the Coast Guard,,,4
"When administering artificial respiration, it is of the utmost importance to __________.",Safety,B,use the mouth-to-mouth method,clear airways,use rhythmic pressure method,know all approved methods,,,2
"When entering a compartment which is on fire, __________.",Safety,B,you must wear rubber gloves,the flames should be beaten back from the door with water fog,a straight stream of water should be used to cool the door,a straight stream of water should be used to cool the fire fighters,,,2
Heave is the motion of a vessel along the __________.,Safety,B,longitudinal axis,transverse axis,vertical axis,centerline axis,,,3
"Pollution Prevention Regulations (33 CFR) state that when a tank vessel is discharging cargo, each sea suction valve connected to the vessel's oil transfer, ballast, or cargo tank systems must be __________.",Safety,B,sealed or lashed closed,fitted with a blank flange,fitted with an anti-siphon device,lined up for immediate use,,,1
"Mechanical foam used for firefighting, is produced by __________.",Safety,B,"mechanically mixing and agitating foam chemical, water, and air",a chemical reaction of foam components and air,gas bubbles liberated when the foam chemical contacts fire,chemical reaction of foam components and water,,,1
There are two disadvantages to CO2 when used as a total flooding firefighting agent.  One of these is the limited quantity available and the other is __________.,Safety,B,the lack of cooling effect on heated materials,it cannot be used in a dead ship situation without  electrical power available to the CO2 pump,it breaks down under extreme heat to form poisonous gases,"there is no effect on a class ""A"" fire even in an enclosed  space",,,1
